title,text,site,date,category,class,url
Netflix Harry and Meghan Enjoy Themselves Exploiting Disabled Veterans For Cash,"The Netflix producers and cameras were all in tow as Harry hugged another disabled Afghanistan veteran for the cameras. This was another virtuous show to show how virtuous the money-grabbing Sussexes are in ‘real life’ by exploiting a poor bunch of disabled veterans.  Selling Invictus merchandise also brought in lucrative profits off the backs of the poor disabled people being exploited. Then there was the further moneymaker for Meghan where she spewed out passages from her self-agrandising children’s book The Stench. Disabled Veterans  Netflix producers had also demanded that the errant couple visit the Queen in a quick surprise visit to take advantage of the 95-year-old regent before the poor woman pops her clogs any moment now. One commentator even revelled in the public displays of affection between the couple. “It’s a wonderful act, and many of the people are happily fooled by these tricksters. Hell, they even visited the Queen and fooled her that they actually ‘care’ despite punishing the poor woman by withholding access to her own grandchildren. They still plan on ruining her Jubilee by upstaging it with a parade of their previously unseen children, but that’s something for another day. You just can’t fault the premeditated PR actions and Netflix acumen in exploitation these two parasites have achieved. Exploiting the disabled and old for your own monetary and press gain is truly despicable, but it’s all part of the game, and these two money-grabbing tricksters play that game very well.” Here’s to the VVIP (Vile Vindictive Insolent Parasite) Sussexes… (long fart sound)",Daily Squib,2022-04-18,World,Satire,https://www.dailysquib.co.uk/world/45624-netflix-harry-and-meghan-enjoy-themselves-exploiting-disabled-veterans-for-cash.html
Experts: Meghan Markle Thought She Could Move Up Rank in Royal Family,"According to royal experts, Meghan Markle assumed she could move up royal rank and misunderstood how the monarchy works.  “Markle assumed by entering into the British royal family she would have the ability, like in her Hollywood life, to increase her rank in the royal family. This is where Markle fell down because she severely mistook or was ignorant to the fact that there is very rarely a move up the ranks in the monarchy. Once you are put in a certain rank, that’s it, unless you are crowned a regent at some point. “This is why Markle, who is a power mad narcissistic megalomaniac, could not handle her mid to lower level position in the royal family and started to kick up a storm with her Hollywood tantrums. “Prince Harry once said ‘What Meghan wants Meghan gets’ and he was correct in his observation, because once Markle found out she could not get the same status as William and Kate, she embarked on her plan to ruin Harry’s life by taking him away from the royal family to North America. “Psychopathic traits are key to Meghan Markle’s psychosis, and one thing these people do is they create havoc wherever they go. “Markle has modelled herself on Harry’s mother, Diana, and now psychologically, he is a prisoner to her. Imagine being Harry, who lost his mother once, now he has this thing pretending to be his mother, if he loses that as small as it is, he will lose everything. One thing that Markle has learned as well in Hollywood as a Z-list actress, to get her roles, is how to perform the most amazing fellatio, which opens doors for people like her almost instantaneously. Markle is such an expert in fellatio that any man under her spell would be foolish to even think about going elsewhere. This and other methods are used by Markle to continue using her victims by eventually bleeding them completely dry, in more ways than one. As Wallis Simpson was an aficionado of the Shanghai Technique, so too is Meghan Markle in making it a near impossibility for Harry to think about leaving her expert technique. “Markle tolerates Harry because he is naive, and of low IQ, as well as holding a royal title. Harry is therefore the perfect mark to be exploited, and by adding children into the mix, the chains are further solidified. Harry had to pony up Diana’s inheritance to buy the house for Meghan which she will eventually take for herself. There is a valid reason Markle chose California for settling down, and that is because Californian divorce law favours women by about 95%, and men are left destitute after the courts and lawyers have finished their work. “Meghan and Harry never left the royal family because of press intrusion as they falsely claimed. It was because Markle could not get what she wanted, and she had an almighty hissy fit through her unwarranted power play moves. “As for Harry, he has been completely indoctrinated now, and much like a dangerous cult member or Scientologist, there is little anyone can do for him. The British royal family should completely write him off, and rescind their Duke and Duchess titles because they are no more relevant in any way, and are only being used by Harry and Meghan for commercial purposes. There is nothing anyone can do now to save Harry, as Meghan’s evil spell is complete. The Queen holds a special part of her heart for Harry, but she must ultimately choose between her duty as regent to save the monarchy by taking away Harry and Meghan’s titles or lose everything. Continual damage will be meted on the royal family if the Queen does not act decisively and fast.”",Daily Squib,2021-04-07,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/41634-experts-meghan-markle-thought-she-could-move-up-rank-in-royal-family.html
"""Boo Hoo! You Made Me Cry!""","It’s like a who’s who of crying, in one corner is Kate Middleton bawling her eyes out, in another corner is Meghan Markle crying like a fucking baby, and all around are other ladies all crying. Or maybe they are not crying, maybe one of them is acting, maybe onions are involved in the sordid crying matter? Who’s crying this time, aww is your mental state a bit fragile? Like you can bully and dismiss whole battalions of people with ruthless efficiency, but the slightest bad press makes you cry? Oh, look what you have done now, Harry is crying in the corner as well. Just as soon as we get off our private jet and the servants unload the bags of money… You made me cry now, and I am going to report it on a chat show watched by millions of people. Ooh! I’m going to pull out my race card now and tattle tale. He said, she said! Take my word for it. Please give me as much sympathy as possible.",Daily Squib,2021-03-09,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/41343-boo-hoo-you-made-me-cry.html
Is Harry Now a National Security Threat?,"To become a bona fide enemy of the state is no mean feat, but Harry and Meghan seem to have managed it with ease. Is this attack on the British royal family a national security threat? One cannot fathom the profound change that Harry has been put through within the last few years, where he went from a happy-go-lucky much-loved member of the British royal family to become a profound national security threat to Britain. Intelligence Asset Who were the people who introduced the prince to this woman? Could they have been working for intelligence agencies working for Britain’s enemies, their role loosely involved in such a way not to arouse any suspicion amongst the MI6 watchers? There is a certain delicate balance to clandestine work, and undermining the British royal family is not an easy task to behold, but in the current circumstances, it is working well, the agents if they were truly operatives, infiltrated the British Monarchy with absolute ease, almost cutting through the 1000-year-old institution like a knife through butter. The blame must firmly fall on the royal security staff for not vetting this woman first before she was allowed to cause absolute mayhem in the royal court, and effectively indoctrinate the easily swayed prince, to turn himself against his own family. If the security staff had done their work properly, the Windsors would not be in such turmoil right now. As a whole, the British Monarchy is now on its knees, with public opinion split, with Americans baying for the heads of royals to roll off the blocks, there is a conceited effort by the new Woke elite media classes for the break-up of Britain’s Monarchy. This time however there is no guillotine where each member of royalty is beheaded one by one as occurred in the French Revolution, it is more of a trial by media, where the entire former Establishment is paraded, denigrated, then denounced before attempted relegation to the annals of history. This is surely a national security emergency, and MI6 should treat it as such. Somehow the prince who has succumbed to extreme brainwashing from an asset of foreign intelligence must be woken up. Meghan Markle, is Gríma Wormtongue to Harry’s Théoden. The spell must be broken, and only then will there be some respite, or alternatively, the former prince must be isolated completely, silenced and cut off, with his manipulative wife in tow of course. One thing is for certain, Britain’s enemies are now revelling in the public weakness shown by the royal Establishment. What Harry and his dominant Wormtongue controller have done is cause great harm to the British Monarchy, and they will continue until stopped!",Daily Squib,2021-03-08,World,Satire,https://www.dailysquib.co.uk/world/41322-is-harry-now-a-national-security-threat.html
First Transgender Woman Crowned Miss Minnesota 2021,"Hailing from the small town of Brainerd, Minnesota, Shaquashisha LaQwandwell, 23, the state’s first ever transgender woman, was crowned Miss Minnesota in St. Paul on Monday. This year’s Minnesota beauty pageant was an all-inclusive affair, with not only transgender women invited but even paraplegic women were duly encouraged to join. Under Joe Biden’s new transgender directives, if you are a transgender biological male, you are welcome to join not only the military but any sport for women, or beauty pageant. Accepting her prize LaQwandwell was naturally happy to win such a prestigious contest, and is now pushing her sights to enter Miss USA, and even the Miss Universe contest. “Imma aks y’all do you lakk ma beautiful face and figure ni**az, cuz y’all bitchez gonna see me sashay in to Miss USA soon. Imma gon enter Miss USA, not wit ma 15 inch but da contest silly. Gotcha dere!” At one point, LaQwandwell dropped her flowers and bent over to pick them up giving the judges all a solid eyeful of her meat and two veg, but that was neither here nor there, she has every right as any woman to join the contest. Bigotry and discrimination will not be tolerated.",Daily Squib,2021-03-01,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/41208-first-transgender-woman-crowned-miss-minnesota-2021.html
Meghan Markle Endures Bird Shit Trauma During Oprah Interview,"During the sell-out Oprah interview, Meghan Markle was talking about her favourite subject – herself – when a cute little tweety boird landed on a branch next to the narcissist. The bird stayed there for a few seconds, then in an instant gently lifted its bottom and squirted a copious amount of bird shit onto Markle’s black couture dress. They say getting shit on by a bird is good luck, and it seems Markle will need a lot of it in the future, seeing as her Netflix and Spotify deals are sinking faster than Harry’s ratings in the UK. One of Oprah’s producers was professional about the bird shit incident. “The dress looks okay with the bird shit on, in fact it looks like the kind of $4,000 dress some profligate virtue signalling parasitic narcissist would wear. Keep on filming, no need to stop!” As for the heroic bird, it was later spotted eating from the couple’s garbage storage area, obviously stocking up its gut for some further butt explosions on some other deserving recipient.   UPDATE: March 11, 2021 – Some geezer has taken our idea and put it to video. Done very well, good production. Well done.",Daily Squib,2021-03-01,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/41200-meghan-markle-endures-bird-shit-trauma-during-oprah-interview.html
Meghan Markle Demands English County of Sussex is Moved to California,"The Duchess of Sussex, Meghan Markle has made a remarkable request to the Queen that has caused shockwaves through royal circles. Too far away Markle is now demanding that the Queen moves the whole county of Sussex to Montecito, California because she thinks Sussex is too far away from her new home in America. Sussex has an illustrious history, created in the 5th Century, the county used to be its own Kingdom once, populated mostly by the Germanic Saxons. Moving 1,460 square miles of Sussex to Montecito, California, USA, would be quite a logistical nightmare, however if Meghan has ordered it, what she wants is what she gets. Our poor sovereign, Her Royal Highness, Queen Elizabeth II has capitulated to pretty much every demand that Meghan Markle, and the idiot have demanded, but this Sussex removal and relocation is simply the last straw. On Thursday, the palace at Windsor received a communiqué from Meghan Markle demanding the relocation of the County of Sussex to America. In the bristling letter of demand, Markle proposed that dynamite separates Sussex from the British Isles, and a flotilla of 5,000 barges tied to the shoreline pull the Sussex land mass across the Atlantic Ocean. The towing of Sussex across the Atlantic Ocean would take approximately six months, and eventually reach Californian waters in eight months time. There was no mention of the people of Sussex in Markle’s demand, but it seems she does not give two figs about them anyway, so it is assumed they will all simply drown during the crossing. It is not known how red the Queen’s cheeks became in hue, or how much steam came out of her ears when the Meghan Markle demand was read, but one servant who was present said something about beetroots later on.",Daily Squib,2021-02-19,World,Satire,https://www.dailysquib.co.uk/world/41113-meghan-markle-demands-english-county-of-sussex-is-moved-to-california.html
Queen Meghan and King Harry of America Knight Their Gardener,"American royal author appointed by Queen Meghan and King Harry, Ringo Scoobie, has outlined in a new book that the American royal couple have knighted their first Sir on American soil.  According to Scoobie, the author of the book, King Harry knighted their most precious gardener for his services to Bougainvillea. “The ceremony began in the morning when José turned up for work. He was informed by the California-shire palace’s footman that he was to be knighted that day. I cannot repeat the words he said, but it included Spanish words like ‘puta’ and ‘madre’. “Once José was escorted to the throne room, King Harry and Queen Meghan rose from their respective faux gold thrones, made in Mexico. José approached the American royals, and was ordered to bow before them. King Harry then took out a fake sword ($14.99 from Walmart) and knighted the gardener by patting each shoulder with the plastic blade of the cheap sword. “The King then said a few words to José, about his service to the garden, especially the care of the Bougainvillea, and announced to the assorted courtiers ‘Arise, Sir José Guadalupe Fernando Monteiro Hernández Ricardo Mojon Domingo Fuentes Chingada Jesús Paolo Guerrero, I knight thee in the name of the Archehole Foundation and Netflix.’ The gardener was then informed that he will be given a $6.35 increase in his hourly salary and led away. “The King and Queen of California-shire, and the United States of America then retired back to their thrones, where they proceeded to discuss the day’s business of planning their next photo opportunity and heavily planned PR exercise.” It is not known how many more honours or knighting ceremonies the King and Queen plan in the future. In other news, Queen Meghan has also acquired 14 Corgi breed dogs for the California-shire palace with 16 bathrooms. The corgis were shipped directly from Wales from a renowned breeder. Queen Meghan has staunchly denied the American royals are competing with anyone else, ahem, mention no names.",Daily Squib,2020-12-09,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/39995-queen-meghan-and-king-harry-of-america-knight-their-gardener.html
"Hunter Biden: ""I Can't Wait to Move Into White House to Smoke Crack Rocks""","“Pops said I get my own wing, so I can sneak my crack dealer in and underage girls to give me foot jobs daily. Can’t live without that shit. We’re also gonna set up a direct link with the Chinese Communist Party so they can download what they want and dictate to Pop what they need done,” an excited Hunter Biden said rubbing his hands with glee. WATCH HUNTER BIDEN VIDEO HERE According to Democrat officials who say the election is in the bag, Marxist political operative Zheng Zhifa and Democrat-Chinese Influence peddler John Wei, who are closely tied to the CCP will have their own office directly in line with Biden’s Oval Office so they can bark orders at him without even picking up a phone. “Pops told me that the Secret Service assholes, and any moron who cares for national security will be told to stand down. If anyone even raises a fucking eyebrow to our corrupt deals, as we rake in more millions, they will be retired to goddamn Alaska. As for my crack dealer, Jigaboom ‘Boom’ Williams, he will be given free access to my quarters, as he is the best crack rock dealer this side of Chicago,” Hunter Biden added. Thanks to the silence of the corrupt dealings and crimes of the Biden Crime Family by the mainstream Democrat Party Propaganda media, the Bidens are well protected and can do as they please without any fear of prosecution. They are effectively above the law, and their evil crimes are completely dusted under the carpet. “When it comes to Democrats, the media keeps quiet of our crimes, and we can do anything without fear of ever being prosecuted. Republicans, libertarians, and anyone else — they get prosecuted immediately for the smallest misdemeanour, their names and reputation put through the mud, and turfed out of town by the mob. Those are the rules folks so go suck on that losers!” a prominent Democrat politician and avowed paedophile rapist revealed to MSNBC on Sunday, laughing like a hyena. Some things will change though — this time the Big Guy will be getting 50%.",Daily Squib,2020-11-02,World,Satire,https://www.dailysquib.co.uk/world/39382-hunter-biden-i-cant-wait-to-move-into-white-house-to-smoke-crack-rocks.html
Obama and Hunter Biden: Sold Out America to the Highest Bidder - CHINA,"Under the Obama administration China increased its economic stance tenfold off the back of America. Manufacturing practically disappeared under the Obama/Biden ticket and millions of decent hard-working Americans lost their jobs to China.  WATCH HUNTER BIDEN VIDEO HERE China had the upper hand at all times thanks to near slave labour costs attributed to the communist regime. Obama and Biden not only turned a blind eye to the millions who lost their jobs in manufacturing and retail, but they did not bat an eyelid to the massive theft of intellectual property from American businesses and the military. Under Obama, the U.S. lost millions of pieces of intellectual property to China, who then manufactured American designs cheaply with no copyright existing in China. The Chinese military was able under the Obama reign to increase its technical ability and upgrade its military capabilities with stolen blueprints from U.S. arms contractors. Much of the money made off the back of selling Americans cheap plastic trinkets was pumped into the Chinese army upgrades. Not only was half of Ukraine lost under the Obama presidency, but China was allowed to practically buy off large swathes of America. Hollywood is a prime example of China increasing its influence in the West, it pumped vast amounts of money into the film industry, effectively dictating what American films disseminated as messages. The turn in events took place in 2016 when a serious spanner was thrown into the works — Donald J. Trump. Trump has attempted in his measly four years to turn around the gross injustices created by the Obama administration, and even though he has come up against serious brick walls, he has succeeded in some capacity to bring back some business to the USA, and to even the playing field somewhat in trade deals. There is still a lot of work to be done, and this is why it is crucial for the USA, as a mantle of the West, to claw back lost revenue from China, to bring back manufacturing jobs to America, and to halt the theft of American intellectual property by the Chinese. China is a brutalist, evil communist regime that imprisons millions of its Uighur population in re-education camps, and brutalizes the population of Tibet. China daily carries out a program of forced organ harvesting on condemned citizens, and Chinese hospitals are complicit in the trade of human organs to the highest bidders. Obama and the Democrats never said one word to China about these brutal injustices. China has repeatedly ignored International treaties with Hong Kong, and has imposed its brutalist communist regime on the former British protectorate. China only recorded 4,634 deaths from Coronavirus, which is a blatant lie and cover-up as much as it covered up the beginning of the coronavirus pandemic allowing the virus to spread globally unfettered for months before eventually being coerced to admit that there was a deadly airborne virus emanating from Wuhan, China. Under the auspices of Obama and his administration, censorship on the internet increased by 90%, involving U.S. internet giants utilising Chinese communist censorship techniques to silence anyone critical of the Democrat agenda. The incriminating evidence from Hunter Biden’s recovered laptop reveal that the Bidens are Chinese assets of its Kompromat program. The Biden family, and Joe Biden, are essentially the property of China and a liability to the USA’s national security.",Daily Squib,2020-10-27,World,Satire,https://www.dailysquib.co.uk/world/39255-obama-and-hunter-biden-sold-out-america-to-the-highest-bidder-china.html
The Biden Incest Plot Thickens,"There’s only so much we can reveal here, but we have seen a small tip of the iceberg that truly incriminates the Biden crime family. Due to mass biased censorship, the DS can only briefly describe what is out there now all over the internet. Any information is freely available on the internet if you bypass Google and do your own research using targeted sources. Not only is Joe Biden allegedly solidly implicated in taking illegal backhanders from dodgy Chinese and Ukrainian businesses, now his own daughter, Ashley Biden, has suggested in her diary that she was molested by her own father during inappropriate showers the couple took when she was a child. This obviously ties in with Joe Biden’s creepy photographs sniffing women and children, and other inappropriate behaviour even during C-SPAN photo shoots. SOURCE: NationalFile.com Joe Biden’s son, Hunter, who allegedly admitted to his father in a text message that he had sexual relations with his 14-year-old niece, Natalie Biden, is now undercover and nowhere to be seen. Maybe venture to 4Chan, as Chinese dissidents against the CCP regime are flooding the place with even more photos from the Hunter hard drive. In one video Hunter Biden is filmed receiving foot gratification from a female whilst smoking a crack pipe. That’s all we can reveal here, purely because of the censorship and cover up by the socialist controlled media. There may or may not be some information from here if you follow through. Free and Fair Press? There is no way any of the mainstream news outlets can call themselves news services, or journalists because they are completely ignoring the biggest scandal in political history at the moment. You are not a journalist if you ignore this Biden story, you are a paid biased slave to political masters, and are ignoring the basic tenets as well as responsibility of journalism. Your cowardice and inaction, will never be forgotten — you are a disgrace to the mantle of journalism and a free, fair press. Do not ever call yourselves journalists ever again. You are a sham, a shameful cowardly disgrace to journalism.",Daily Squib,2020-10-25,World,Satire,https://www.dailysquib.co.uk/world/39205-the-biden-incest-plot-thickens.html
Keeping Up With the Sussexes - Netflix Series Coming in December,"As the horrible Keeping Up With the Kardashians series is finally canned, a new horror awakens from the bowels of Netflix – Keeping Up With the Sussexes.  Just as the sun seemed to be shining again and the vile Kardashian slime was seeming to have subsided, there is a newer even worse offering coming to our screens, this time involving freeloaders Harry, Meghan and poor old Archie. “No doubt the Netflix executives have ordered the Sussexes to bring out the sprog for maximum effect, and are already training the kid to do circus tricks,” one ex-Netflix subscriber said disparagingly. Selling the Sussex royal title for profit has been easy for Harry and Meghan who want nothing to do with the royal family apart from the title to profit from. “It has cheapened the Sussex royal title to a brand much like the shister Kardashians. Sussex is now viewed next to any other cheap brand on the telly and no doubt the merchandising will be profitable as well. Meanwhile, back in Blighty, the Windsors can only look on in horror as the royal name is dragged through the dustbin of inequity,” a royal commentator revealed. Selling banal venal entertainment to Americans is easy because many of them have no standards, however in Europe, things may be different, especially in Britain where some people at least can recognise utter self-serving ‘woke’ bullshit when they see it. One can only hope the Sussexes have their title removed forthwith, however this seems unlikely as the Queen seems to have gone all soft in her old age. If it was up to the Duke of Edinburgh, Harry and Meghan would have been given the boot with no title, no pay offs and no goodbyes.",Daily Squib,2020-09-10,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38604-keeping-up-with-the-sussexes-netflix-series-coming-in-december.html
Trump to Open Presidential Library of Authors Books Written About How Bad He is,"You have the Clinton presidential library, with hidden compartments to stash naked young women, you have the Obama library where books about climate change and anal rimming techniques are the choice, and you have the George W. Bush library, which only has one book, My Pet Goat. The Donald Trump presidential library is set to stump all of the prior presidents, and their ego stroking book depositories. Trump is going to open up a whole library of books dedicated solely to authors who have spilled the dirt on the president, backstabbers, former employees with grudges, former White House staff who were fired, and all the rest of the Trump haters who wrote vast volumes of text detailing how bad a person he is. “I want to put all the tremendous hate into one place, so I can walk in there and revel in all of it. We’re not just talking a dozen books here, in my four years of presidency I think maybe 85,000 books have been written about me and by authors that are so deranged all they can do is hate me. I revel in this, because I affected those people so much, they went and wrote a book about me, good for them. You know, I should get royalties from them all, maybe I might get my new lawyer to look into that. We’re going to see rows and rows of these books in my new shining library, it’s gonna be bigger than Obama’s that’s for sure,” President Donald J. Trump quipped from the White House on Wednesday. There’s even talk about bringing out an encyclopaedia of Donald Trump Haters, who all seem to have come out of the woodwork only weeks before the election. Hell, even Matt Drudge, who usually has his nose firmly lodged far up a Republican president’s anal passage, is in on the act with daily negative Trump stories aggregated. “No other president has received such a wall of hate, obstacles, impeachments, false accusations as Trump, and I think it’s because they are really scared he will win a second term. The negative news projects are released with such quantity daily, they now overlap each other publicity wise. We are talking well researched hit pieces, some with actual evidence as opposed to the old ‘anonymous source’ route. I don’t know anyone on this planet that can survive that kind of shit, but the Teflon Don. Sure some stuff sticks a little while longer, like the vet smear project, but all I see is Trump wading through this manure, he’s doing it relatively calmly too, with ease. You gotta hand it to him, and if he wins the Nobel Peace Prize, he will deserve it way more than Obama, who just got his for being black,” a prominent Capitol Hill commentator revealed about the whole fiasco.",Daily Squib,2020-09-10,World,Satire,https://www.dailysquib.co.uk/world/38599-trump-to-open-presidential-library-of-authors-books-written-about-how-bad-he-is.html
Meghan is Imitating Diana After Years of Study,"Meghan Markle is acting in the biggest and most lucrative acting role ever — that of imitating Princess Diana.  Psychologist Miriam Levy, has analysed Markle’s actions and dressing tactics to evaluate how the actress has taken on the role of the former Princess Diana. “Markle is a self-confessed Diana-phile and has even taken on the benevolent role of the former princess by imitating her mannerisms and dressing style to a tee. She knows this is key to keeping the inner child persona of Prince Harry happy, and safe. Psychopaths and narcissists know that they must adhere to a certain image for their mark, and as Markle has no true feelings for Harry, she is using his desire to get his mother back, by imitating his mother. “Narcissists and schizoid personalities like Meghan Markle do not feel like normal humans, they can only imitate, and this is why Markle meticulously studied Princess Diana as a teenager onwards. She has read every book, analysed every piece of footage to act like and become her vision of Princess Diana. At the end of this, Markle’s Diana-persona is flawed because it does not come from true feelings or emotions, unlike Diana who was a real person with real emotions. “This is why Meghan Markle, who does not have real human emotions can easily erase people from her life once they have fulfilled their role. When meeting a person for the first time, Markle immediately sees the person’s weaknesses and evaluates what use that person can be for them in social climbing circles. If they have no value for her, she immediately moves on to someone who does. She will use her mark up completely until they have nothing left to give, then move on to her next mark. “With the unfortunate Harry, who is truly a broken person, Markle fills in the gaps of his broken personality, imitating his mother, and it is this fear of losing his ‘mother’ for a second time that is keeping him imprisoned under this controlling woman’s claws. One thing controlling narcissistic personalities do to their marks is remove them from their own families and environments, because this way they have more control over their prey. This is what Markle has done to Harry, and she is even using her Diana-personality to make the Royal Family the enemy, as was the case later on with Diana before she died tragically in a tunnel in Paris. Cults also utilise the same technique on their followers, to remove them from their families, and long term friends as a better way to control these poor people. “My evaluation is dire for Harry, because he is completely under the spell of this charlatan woman who has conspired meticulously to use him, and his royal title, and his money to increase her own narcissistic self to higher levels. Markle has also recently tied the prince into a vast property in America, which he has been forced to payroll with his trust fund money, adding to the shackles of this false marriage, where he is not only trapped emotionally, but monetarily, standing to lose everything to Markle once she pulls the trigger. The reason Markle chose California specifically is because the divorce laws are heavily in favour of women, and many men in marriages lose over 90% of their wealth in divorce settlements. There may come a time when Harry realises what is happening, he probably sub-consciously knows what Markle is doing to him, and feels an internal resentment. He will be a lost soul for decades unless he somehow extricates himself from this manipulating unfeeling schizoid actress, who will of course dump him faster than a brick, when he wakes up to her tricks.”",Daily Squib,2020-09-02,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38512-meghan-is-imitating-diana-after-years-of-study.html
Another Tedious Megain Markle Lecture to the Unwashed Masses,"Every day is a special day in Meghan Markle land, where she, appointed by absolutely no one, has taken it upon herself to lecture the masses on how to do things the ‘right’ way. Living in a grotesquely vulgar Californian McMansion that creates a vast carbon footprint on the earth, and a private jet lifestyle spewing huge amounts of carbon gases into the atmosphere is of course of no concern to this vile goblin creature. “Oh you must reduce your carbon footprint,” the creature from the black lagoon bleats to others whilst revelling in a life of excess and insane extravagance that many could only dream about. If this ghastly parasitic harridan actually cared about the ecological well-being of the planet, would she and Harry not be living in some Canadian forest off-grid teepee or yurt? We are now getting daily lectures and being ‘ordered’ to vote for Biden, as opposed to Trump, that’s all well and good, however last we heard, we live in a fucking democracy and it is up to the mind of the voter to make their own minds up. To be ordered by some jumped up self-appointed ambassador to the world on who to vote for, what to think, and how to express yourself online is enough to bring a jet of projectile vomit up, and vote for Trump! Meghan Markle, the self-appointed ruler of the globe is now the voice everyone hears daily, lecturing about some eco/feminist/anti-capitalist/Marxist issue that is frankly getting old very fucking quickly. Why don’t you just live your hypocrisy filled champagne socialist deluxe carbon-spewing life in the Californian sun paid for by the British taxpayer and leave us all alone? To hear that same-old moaning condescending voice ordering people how to think and do things makes people hate Meghan even more intensely than they already do.  One only has to read the comments section of any news item where the ‘voice of the people’ has shat, and you will see the utter hatred for this narcissistic piece of detritus. As for Harry, yes you keep telling us you have ‘mental’ problems. How about getting some private clinical help instead of constantly telling everyone about your mental illness. Try thinking for yourself as well sometimes and do not follow that old mangy ball wacker you were tricked into marrying without question or thought. Everyone knows you have mental problems, but damn it boy, have some fucking decorum. Does the sun shine out of Meghan Markle’s bony ass? Does Harry have to wear a pair of sunglasses when he lifts her skirt? No! The world does not revolve around you, Meghan Markle, and the more we hear your tedious droning fake voice, and see your fake plastic smile, the more hatred you create in this world. Maybe that’s what you want to do, create conflict and negative feeling, because if you just stayed in your fucking grotesque mansion and SHUT THE FUCK UP, there would be less hate in this world. People are sick of being lectured by you and your little boy — Harry.",Daily Squib,2020-08-21,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38263-another-tedious-megan-markle-lecture-to-the-unwashed-masses.html
Meghan Markle Pees in Extensive Gardens Instead of Using 16 Bathrooms,"Prince Harry, according to his advisers, is at his wits end about his wife Meghan Markle, who has a penchant for urinating in the lavish gardens of their new mansion in Santa Barbara. According to the new book, Harry first thought she was the girl for him when on African safari, Meghan pissed outside in the bush. “We were having dinner brought to us by the black servants on our taxpayer paid African safari. To our astonishment, Meghan calmly got up mid meal, excused herself, pulled her trousers and knickers down in front of everyone and proceeded to piss on the ground next to the tent leaving a large trail of steaming hot urine. That’s when I knew I was in love, and this girl was a keeper,” Harry was quoted in the book ‘Fine Whine and Freedom‘. It seems because Harry was so enamoured by Meghan’s pissantics, she cannot use any of the 16 bathrooms any more, instead trying to impress the former prince at every turn by peeing in the garden. The Mexican gardener employed by Meghan and Harry, however is not so impressed. “It’s acid, and very spicy pH value ruining the grass and plants. How am I supposed to do my fucking job? Crazy gringos going around chinga pis all over the place! They paying me plata so I gotta deal with it!” The $18.6 million dollar mansion comes with a $6.5 million yearly running cost, not including a yearly security cost of $12.4 million. The carbon footprint for the mansion and its running per annum is vast and is the equivalent of a small town’s carbon footprint, polluting the atmosphere and earth with more irreparable damage. Factor in the weekly private jet trips to exotic locations, and we can see why the earth is so close to destruction with global warming. But, at least Meghan is saving on flushing because she pisses in the garden, so that’s her contribution to reducing the carbon footprint, in other words, as useful as a fart in a hurricane.",Daily Squib,2020-08-14,Entertainment,Satire,https://www.dailysquib.co.uk/entertainment/38146-meghan-markle-pees-in-extensive-gardens-instead-of-using-16-bathrooms.html
