title,text,site,date,category,class,url
Mexican Government Downplays Cartel Shootout that Triggered U.S. Consular Warning,"Mexican government officials tried to downplay a large-scale cartel shootout in the border city of Nuevo Laredo, Tamaulipas, that went on for hours. The shootout triggered a security warning from the U.S. consulate in that city. The shootouts occurred on Saturday night and continued into Sunday morning throughout Nuevo Laredo. The shootouts started on the western side of the city when a convoy of Mexican army soldiers was carrying out a series of security patrols and encountered a group of gunmen from the Cartel Del Noreste faction of Los Zetas. The soldiers tried to intercept the gunmen, who began shooting as additional gunmen began to mobilize throughout the city, setting up roadblocks and providing extra support. At the same time, the military forces fought back and called for backup. The fighting soon spread throughout the city, prompting the U.S. Consulate General in Nuevo Laredo to send a security warning and ask all its employees to shelter in place. The shelter-in-place order lasted for approximately 8 hours as gunmen and soldiers chased each other throughout the city. In the aftermath of the shootout, Jorge Cuellar, the security spokesman for the Tamaulipas government, claimed that only three individuals had been injured in the ""isolated event"" and that no fatalities had resulted. The claims by the bureaucrat are false as internal communications within Tamaulipas law enforcement, as well as within Mexico's military, point to at least three dead gunmen and several arrests. As Breitbart Texas has reported , Cuellar has a history of suppressing information about the violence in Tamaulipas and going as far as lying to claim that the state is safe. He is the same public official who claimed that the U.S. Consulate in Matamoros was wrong for issuing a travel alert over kidnappings in passenger buses near the border city of Reynosa.",Breitbart,2025-01-20T16:53:06+00:00,Politics,Polarised,https://www.breitbart.com/border/2025/01/20/mexican-government-tries-to-downplay-cartel-shootout-that-u-s-triggered-consular-warning/
Disney's 'Star Wars' Star Mark Hamill Begins Week Long 'Symbolic Protest' as Trump Returns to Power,"For most of America, President Donald Trump's return to the White House is a time to celebrate. For Disney's Star Wars star Mark Hamill, it's a time to mourn. ""From midnight tonight until next Saturday morning, there's no TV, no Internet, no Social Media, no nothing for me,"" Hamill said on Bluesky, in a message that included the hashtag ""5 Day Blackout"" and a solid black image. ""Symbolic protest is better than none at all,"" the actor added. From midnight tonight until next Saturday morning, there's no TV, no Internet, no Social Media, no nothing for me. Symbolic protest is better than none at all. #5DayBLACKOUT [image or embed] — Mark Hamill ( @markhamillofficial.bsky.social ) January 19, 2025 at 5:57 PM Trump won the popular vote. He swept every swing state. Hostages are being freed from Hamas captivity in a deal even Joe Biden admits Trump played a pivotal role in. Small business optimism just reached a six year high. Donald Trump is more popular than Disney and only 37 percent of Americans approve of the job Joe Biden has done over the last four years. Oh, Mark. Indeed, Hamill isn't the only member of the elite media-Hollywood bubble wearing his misery on his shoulders. ""I'm miserable. I'm sad, I'm frustrated. I'm mad at everybody,"" CNN's Van Jones said Sunday on CNN's Newsnight . Watch the latest video at foxnews.com ""Look, if you are a progressive or a Democrat right now, if you're watching television, you're watching it probably with some substances, because he's going to unleash this blitzkrieg of attacks on everything we care about, immigrants, clean energy, and nothing we can do about it but watch this stuff,"" Jones ranted. Meanwhile, here's how Time magazine is ushering in the new Trump era. Jerome Hudson is Breitbart News Entertainment Editor and author of the book 50 Things They Don't Want You to Know About Trump. Order your copy today. Follow Jerome Hudson on Twitter and instagram @jeromeehudson",Breitbart,2025-01-20T16:39:18+00:00,Politics,Polarised,https://www.breitbart.com/entertainment/2025/01/20/disneys-star-wars-star-mark-hamill-begins-week-long-symbolic-protest-as-trump-returns-to-power/
Sen. John Fetterman Arrives at Inauguration in Hoodie and Shorts,"Sen. John Fetterman (D-PA) arrived at the inauguration Monday in his classic fit — a hoodie and shorts — despite the freezing temperatures in the nation's capital. All eyes were therefore not just on Melania Trump's stunning outfit. Fetterman happily showed off gray shorts and a black Carhartt hoodie for this momentous occasion of the swearing in of President-elect Trump for his second term. The fashion choice comes as D.C. fights freezing temperatures, with a high of 28° and wind chills even lower. Because of that, the swearing-in ceremony has been moved to inside the Capitol Rotunda. Trump made this announcement in a January 17 Truth Social post: January 20th cannot come fast enough! Everybody, even those that initially opposed a Victory by President Donald J. Trump and the Trump Administration, just want it to happen. It is my obligation to protect the People of our Country but, before we even begin, we have to think of the Inauguration itself. The weather forecast for Washington, D.C., with the windchill factor, could take temperatures into severe record lows. There is an Arctic blast sweeping the Country. I don't want to see people hurt, or injured, in any way. It is dangerous conditions for the tens of thousands of Law Enforcement, First Responders, Police K9s and even horses, and hundreds of thousands of supporters that will be outside for many hours on the 20th (In any event, if you decide to come, dress warmly!). Therefore, I have ordered the Inauguration Address, in addition to prayers and other speeches, to be delivered in the United States Capitol Rotunda, as was used by Ronald Reagan in 1985, also because of very cold weather. The various Dignitaries and Guests will be brought into the Capitol. This will be a very beautiful experience for all, and especially for the large TV audience! ""We will open Capital One Arena on Monday for LIVE viewing of this Historic event, and to host the Presidential Parade. I will join the crowd at Capital One, after my Swearing In,"" Trump added, noting that ""All other events will remain the same..."" Sen. John Fetterman (D-PA) attends the Inauguration of Donald J. Trump in the U.S. Capitol Rotunda on January 20, 2025 in Washington, DC. Donald Trump takes office for his second term as the 47th president of the United States. (Kevin Lamarque – Pool/Getty Images) Fetterman met with Trump last week, and Trump described it as a ""fascinating meeting."" As Breitbart News reported : The Examiner reported that Fetterman and Trump discussed various topics in the hour-long sit-down, ranging from the border to how tariffs could benefit U.S. Steel. ""They're going to make people that have steel mills do very well, and the people that work at those steel mills are going to do very well,"" Trump said. In a statement to CBS News on Thursday ahead of the meeting, Fetterman, who has repeatedly demonstrated he is unafraid to think outside the mainstream of the Democrat Party, declared that he had no ""gatekeeper."" ""He's a commonsense person,"" Trump said of the senator. ""He's not liberal or conservative. He's just a commonsense person, which is beautiful.""",Breitbart,2025-01-20T16:37:12+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/20/sen-john-fetterman-arrives-at-inauguration-in-hoodie-and-shorts/
Steve Bannon: Mark Zuckerberg Is a Criminal that Can't Be Trusted,"In a fiery interview on ABC's This Week , former Trump adviser Steve Bannon accused Meta CEO Mark Zuckerberg of being a criminal and called for his prosecution over the infamous ""Zuckerbuck"" donations made during the 2020 presidential election. The Hill reports that Steve Bannon recently launched a scathing attack on Meta CEO Mark Zuckerberg during an interview with Jonathan Karl on ABC's This Week . Bannon accused Zuckerberg of being a criminal and pushed for his prosecution over donations made through his company during the 2020 presidential election. The heated exchange took place as Karl and Bannon discussed Monday's inauguration, where several tech moguls, including Zuckerberg, are set to receive prime seats . Bannon claimed that Trump had ""broken the oligarchs"" and forced them to ""surrender."" When asked if he believed in Zuckerberg's ""conversion,"" Bannon responded with a resounding ""Absolutely not,"" before labeling the Meta founder a ""criminal."" Bannon's accusations stem from ""Zuckerbucks"" — the many millions of dollars Zuckerberg poured into a nonprofit that distributed funds to election boards in 2020. While Zuckerberg claimed the contributions were intended to be non-partisan, Republicans have accused the organization of unfairly distributing the money to benefit leftists. Bannon called for a systematic adjudication of the matter, either through the House or a grand jury led by a special prosecutor. He clarified that he was not directly calling for the Justice Department, under President-elect Trump, to prosecute Zuckerberg. Instead, he suggested that the House should investigate first, and if they are not prepared to do so, a special counsel should be set up to examine the 2020 election seriously. This is not the first time Bannon has heavily criticized the Meta CEO. Earlier last week, he stated that Zuckerberg ""can't be trusted."" Bannon also expressed his belief that Zuckerberg will ""flip on us in the second"" when it becomes convenient for him. The accusations come amid a series of events that have raised eyebrows regarding Zuckerberg's relationship with the incoming administration. The Meta CEO is set to host a black-tie reception on January 20, following Trump's inauguration. Additionally, Zuckerberg has recently attended meetings with Trump at his Mar-a-Lago resort, made a $1 million donation to Trump's inaugural fund, and swiftly ended Meta's heavily biased fact-checking program. Read more at the Hill here.",Breitbart,2025-01-20T16:30:58+00:00,Politics,Polarised,https://www.breitbart.com/tech/2025/01/20/steve-bannon-mark-zuckerberg-is-a-criminal-that-cant-be-trusted/
Former Planned Parenthood President Cecile Richards Dies of Brain Cancer,"Former Planned Parenthood President Cecile Richards died on Monday at the age of 67 after battling brain cancer. Her family confirmed her death in a statement, saying she passed away at home ""surrounded by family and her ever-loyal dog, Ollie."" ""Our hearts are broken today but no words can do justice to the joy she brought to our lives,"" they said, according to NPR. Richards, daughter of former Texas Gov. Ann Richards (D), revealed in January of 2024 she was living with brain cancer, but vowed to continue her fight for abortion while battling her illness. She had been diagnosed in mid-2023 with an incurable and aggressive ailment called glioblastoma. Richards oversaw nearly four million abortions while leading Planned Parenthood for 12 years, between 2006 and 2018, according to Susan B. Anthony Pro-Life America. During that time, she massively grew the organization, with the base of donors and volunteers increasing from three million to 11 million, according to the The Texas Tribune . She also raised more money than at any other point in Planned Parenthood's history and supercharges the Planned Parenthood Action Fund, which is the organization's political advocacy arm. Richards was at the helm of the organization when Planned Parenthood was accused of illegally harvesting and selling body parts from aborted babies, although the organization denies the allegations. She stepped down in 2018, and still continued to work as an abortion activist. A few months before her death, outgoing President Joe Biden awarded her the Presidential Medal of Freedom in a private ceremony. The Medal of Freedom is given at the discretion of the president to a civilian who has made an ""especially meritorious contribution"" to the United States. ""Today, I had the honor of awarding Cecile Richards the Presidential Medal of Freedom. With absolute courage, she fearlessly leads us forward to be the America we say we are – a nation of freedom,"" 82-year-old Biden said in a post to X. ""Through her work to lift up the dignity of workers, defend and advance women's reproductive rights and equality, and mobilize Americans to exercise their power to vote, she has carved an inspiring legacy."" Richards urged women to ""be bold"" in speaking about their abortions — during a speech at the Democratic National Convention (DNC) in Chicago in 2024, she said women are ""unstoppable"" when they are able to have their unborn babies aborted. ""One day, our children and grandchildren may ask us, 'When it was all on the line, what did you do?' And the only acceptable answer is, everything we could,"" Richards said. Richards is survived by her husband, Kirk Adams, a labor organizer, and her three children, Daniel, Lily, and Hannah. Read more here.",Breitbart,2025-01-20T16:24:01+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/20/former-abortion-giant-planned-parenthood-president-cecile-richards-dies-after-battling-brain-cancer/
Chip Roy on Biden's Pardons: 'Let’s Call Them All Before Congress',"""The implication is that they needed"" them, Rep. Chip Roy (R-TX) said of President Joe Biden's eleventh hour preemptive pardons on Monday. Roy called on Congress to ""demand the truth."" Hours before leaving office, Biden issued preemptive presidential pardons of former Chairman of the Joint Chiefs of Staff Retired Gen. Mark Milley, Anthony Fauci, and members of the January 6 Committee, calling them ""dedicated, selfless public servants"" and the ""the lifeblood of our democracy."" ""These public servants have served our nation with honor and distinction and do not deserve to be the targets of unjustified and politically motivated prosecutions,"" the statement reads in part. Of Fauci Biden stated that he ""saved countless lives by managing the government's response to pressing health crises, including HIV/AIDS, as well as the Ebola and Zika viruses,"" crediting him for helping the country ""tackle a once-in-a-century pandemic."" ""The United States is safer and healthier because of him,"" he declared, making no mention of Fauci's constant flip-flopping, his erroneous advice — including but not limited to the made-up social distancing rule, universal masking, and vaccine mandates during the coronavirus pandemic — and his involvement in gain-of-function research. ""Implication is that they needed the pardons... So, let's call them all before Congress and demand the truth,"" Rep. Roy said in reaction to the pardons. ""If they refuse or lie – let's test the constitutional 'reach' of these pardons with regard to their future actions,"" he added. ""Absolutely,"" Florida Gov. Ron DeSantis said in response to Roy's idea. ""But one of the reasons bureaucrats behave badly in the first place is because Congress has failed to wield its oversight and spending authority effectively,"" he added. Andrew Huff, author of The Truth About Wuhan: How I Uncovered the Biggest Lie in History , told Breitbart News Saturday earlier this month that a pardon of Fauci would incriminate everyone, adding that acceptance of a pardon is ""admission of guilt of the crimes."" ""At best, Dr Fauci is guilty of 25 million counts of negligent criminal homicide,"" Huff explained. ""So they knew that the Wuhan Institute of Virology was a leaky lab, but they allowed the research to go on. They illegally exported the technology. They didn't have the proper safety controls in place from a risk management perspective on the United States side and with the contractors involved with this research,"" Huff said, deeming it all illegal. ""So in U.S. law, if the president issues a pardon to someone, and the person accepts the pardon, it's an admission of guilt of the crimes. And if you look at all the individuals involved with the cover up, the export of this technology, that is a violation of the RICO Act,"" Huff explained. ""And you can use, you know, basically the same kind of criminal process and prosecution that they use against mobsters to go after someone like Anthony Fauci and all his conspirators,"" he continued. ""So even if they pardon Anthony Fauci, if he accepts the pardon, it then incriminates everyone involved in the RICO, and they're all guilty ""So you know, if they go and they pardon Anthony Fauci with a blanket pardon, [if] he accepts it, well, he condemns everyone else in the government who's — who is involved in this operation,"" Huff added.",Breitbart,2025-01-20T15:54:47+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/20/chip-roy-biden-preemptive-pardons-fauci-january-6-committee-members-lets-call-them-all-before-congress-demand-truth/
Eight Die in Nursing Home Arson Believed to Have Been Set by Resident,"BELGRADE, Serbia (AP) – Eight people died Monday in a fire at a home for older people on the outskirts of the Serbian capital, Belgrade, that is suspected of being set by a resident, officials said. Seven others were injured in the blaze that erupted around 3:30 a.m. in Barajevo, a municipality on the southern edge of Belgrade, state RTS television reported. ""Emergency crews reacted swiftly ... but unfortunately the fire had already flared up and eight people lost their lives,"" said Serbian Social Care Minister Nemanja Starovic. Police said in a statement that 30 people were in the home when the fire broke out. They said the fire engulfed over a third of the care facility, which is located in a house in a rural area. The suspected cause of the fire was arson, police said. The state prosecutor's office said an investigation is still underway but that initial indications suggest that one of the residents who died in the fire had started it. The injured were transferred to two hospitals in Belgrade, RTS said. At least one person was in serious condition, doctors said. ""This is a huge tragedy, but it could have been even worse,"" RTS quoted emergency sector officer Luka Causic as saying.",Breitbart,2025-01-20T15:52:16+00:00,London / Europe,Polarised,https://www.breitbart.com/europe/2025/01/20/eight-die-in-nursing-home-arson-believed-to-have-been-set-by-resident/
Farage Says 'Gigantic Cover Up': Southport Killer Rudakubana Guilty,"Rwandan heritage teen Axel Rudakubana unexpectedly pleaded guilty to all charges including the murder of three young girls and terrorism related offences at the first day of his trial on Monday, prompting Nigel Farage to again express concerns about the coverups he says surrounds the deadly Southport attack. There will be no trial of 18-year-old Axel Rudakubana after he unexpectedly pleaded guilty to all charges put before him in Liverpool Crown Court. The plan had been for the trial proper to begin on Tuesday morning, meaning the families of the deceased were not in court to hear the surprise plea at this morning's preparatory hearing. Rudakubana responded ""guilty"" when three charges of murder, ten of attempted murder, one of possessing a knife, one of producing a biological toxin, and one of possessing information of a kind likely to be useful to a person committing or preparing an act of terrorism. He has admitted killing six-year-old Bebe King, seven-year-old Elsie Dot Stancombe, and nine-year-old Alice Dasilva Aguiar. Most of his other victims cannot be named due to their right to privacy as children, but two of the ten victims of attempted murder were adults, a dance teacher who shielded the children from his blows, and a local businessman who ran to their aid. Rudakubana will appear in court again on January 23rd for sentencing. The Judge, Mr Justice Goose, told Rudakubana in court this morning it would be ""inevitable"" that a life sentence would be imposed. Speaking outside the court a spokesman for the Criminal Prosecution Service said the attack was a ""meticulously planned rampage"" and that Rudakubana is a ""young man with a sickening and sustained interest in death and violence. He has shown no signs of remorse."" While Rudakubana will certainly now go to prison, many questions over the attack remain. Indeed, as acknowledged by UK state broadcaster the BBC answers to the mystery of his motivations may now never be answered. They stated: ""Some answers may have emerged from the trial – or they may not. Now, after Axel Rudakubana's guilty pleas this morning, there will be no trial."" British Member of Parliament and leader of the Reform UK Party and the decades-long Brexit movement Nigel Farage, who has previously expressed serious concerns that his absolute right to freedom of speech as a parliamentarian had been curtailed over this case, again expressed concern over a cover-up on those issues as the news of a guilty plea emerged today. Speaking from Washington D.C., where he is to attend the inauguration of once and future President Donald Trump today, Mr Farage told The Daily Telegraph : ""I was pretty certain from what I had been told very early on that this was a terrorist-related attack. I wanted to ask questions in Parliament about what the authorities knew about this man, but my rights of parliamentary privilege were taken away and I was not allowed to say anything, which is extraordinary. I wasn't even allowed to ask any questions in Parliament, and the suggestion that it was because of ongoing court proceedings is completely wrong. This reflects very badly on the Prime Minister."" Mr Farage said it is his understanding that there has been ""a gigantic cover up from day one"" but refuse still to classify the attack as terrorist for political reasons. Adding to Mr Farage's positions was the revelation from the Press Association that while police discovered Rudakubana's attempts to create biological warfare agent Ricin and his Al-Qaeda training manual within days of the attack, these details weren't made public for several months. Mr Farage has previously asserted this delay, which is now officially known, existed and had possibly been a deliberate move as part of the government's management of the public's feelings about the mass stabbing of young children. Farage said the riots that followed the stabbing last year were not suppressed in any way by government censorship, but rather had been fuelled by the information vacuum created by Downing Street. ""What really led to the riots was the withholding of information... The public are capable of absorbing the truth about terrorist attacks, we have had them before without them causing riots"", he said, stating there had not been riots after terror attacks such as the Westminster Bridge attack where the facts were made public quickly. Also made public for the first time today are new details about Rudakubana's school days and his activity in the weeks leading up to the killings. While it is emphasises by the Press Association that these facts have not been proven, it is at least claimed that Rudakubana had said he was ""racially"" bullied at school and carried a knife in the classroom for self-defence. It is stated he was excluded from school for the knife, and staff at other schools he subsequently was enrolled in — although in one case his attendance was recorded as just one per cent — expressed concern about his violence towards others. Rudakubana returned to his former school once and attacked someone there with a hockey stick, allegedly a ""a former bully or someone he had a grievance with"". He attempted to return to the school again just a week before the Southport stabbings but was restrained by his father, it is stated.",Breitbart,2025-01-20T15:33:51+00:00,London / Europe,Polarised,https://www.breitbart.com/europe/2025/01/20/farage-says-gigantic-cover-up-southport-killer-rudakubana-guilty/
Cartel-Connected Human Smuggler Sent to Prison for Kidnapping Texas Teen,"A cartel-connected human smuggler will spend 20 years in prison for the ransom kidnapping of a Texas teen at the hands of the Gulf Cartel in the border city of Reynosa, Tamaulipas. Sixto Gonzalez Jr. went before Chief U.S. District Judge Randy Crane, who sentenced him to 20 years in prison for the charge of hostage-taking. Gonzalez, a previously convicted human smuggler with known ties to the Gulf Cartel, had pleaded guilty to the charge in May 2023. According to court documents and information released by the U.S. Attorney's Office, on June 19, 2021, the smuggler lured a 19-year-old teenage male from Alamo, Texas, to go with him to the Mexican city of Reynosa for a job opportunity. When the two got to a house in that city, other men were waiting for them and tied up the victim before beating him. The men demanded $5,000 and a weapon in exchange for his release. As a way to pressure the victim's family, the suspects sent a video of them using a wooden board to strike the victim in the buttocks area. Known as a ""tabliza"" or paddling, the practice is a common torture method used by the Gulf Cartel in Tamaulipas. In the video, the men used the board to repeatedly beat the victim until it broke. At the time, FBI agents worked with Tamaulipas state authorities, who were able to locate the house where the cartel gunmen had the victim and rescue him. At the time of the rescue, authorities claimed the victim was restrained with zip ties and had multiple bruises. Court records revealed that while in federal custody, on May 17, 2022, Gonzalez and two other men tried to bribe a correctional officer at the East Hidalgo Detention Center.",Breitbart,2025-01-20T15:25:08+00:00,Border / Cartel Chronicles,Polarised,https://www.breitbart.com/border/2025/01/20/cartel-connected-human-smuggler-sent-to-prison-for-kidnapping-texas-teen/
"Texas Crackdown on Illegal Migrants Nets 50,000 Criminal Arrests, Reduced Crossings","Texas Republican Gov. Greg Abbott is touting the success of the Lone Star State's crackdown on illegal migration he says has curtailed activity of the dangerous Venezuelan gang Tren de Aragua and resulted in 50,000 criminal arrests. Abbott says that since ""Operation Lonestar"" was launched in 2021, Texas officials and participants in several other states have led to the apprehension of more than 530,400 illegal aliens, 42,900 criminal arrests, and more than 42,900 felony charges, Fox News reported. RELATED: Officer Catches, Arrests Colorado Driver for Human Smuggling ""Our top priority is the safety and security of Texans, including against the growing threat of Tren de Aragua,"" Abbott said in a January 10 post on X. ""We will not allow this gang to operate or gain a foothold in Texas."" Abbott's office also reported ""Operation Lonestar"" interdicted more than 620 million lethal doses of fentanyl, ""enough to kill every man, woman, and child in the United States, Mexico, and Canada combined."" The operation and its subsequent initiatives reportedly cost the state $11 billion, but all of that budget was dedicated to keeping Texans safe, rooting out crime, and putting a cap on the activities of dangerous gangs including Tren de Aragua. ""Because of these efforts, Texas has decreased illegal crossings into the state by 87%,"" said Abbott spokesman Andrew Mahaleris. RELATED: Texas Begins Construction of Historic Floating Border Barrier ""Texas has held the line against the Biden-Harris border crisis for the past four years, and Governor Abbott looks forward to continuing to work closely with President Trump and his incoming administration to protect our state and the nation."" In 2023, Texas passed a law allowing local officials to arrest illegal aliens and deport them from the state, but while that law, Senate Bill 4 , has been mired in lawsuits by activists for illegal aliens, the bill has inspired other states to craft similar laws. Most recently, both Idaho and Oklahoma are working on bills similar to Texas' SB4.",Breitbart,2025-01-20T15:14:33+00:00,Politics,Polarised,https://www.breitbart.com/immigration/2025/01/20/texas-crackdown-on-illegal-migrants-nets-50000-criminal-arrests-reduced-crossings/
Chicagoans Siding with Trump's Illegal Alien Deportation Plans,"Media outlets have reported Donald Trump's plan to focus on Chicago as a launching pad to begin his promised efforts to round up and deport illegal aliens. While city officials have been plotting ways to hamper that effort, many Windy City voters and citizens are rising up to support the move. The Wall Street Journal reported last week that the incoming Trump administration is ""planning a large-scale immigration raid in Chicago"" set to launch sometime during the third week of January after Trump's inauguration. ""The raid is expected to begin on Tuesday morning, a day after Trump is inaugurated, and will last all week, the people said. U.S. Immigration and Customs Enforcement will send between 100 and 200 officers to carry out the operation,"" the WSJ reported . The Associated Press added that Trump officials have a list of more than 300 violent criminal illegals that they intend to round up and prepare for deportation back to their native countries. Indeed, incoming Trump border czar Tom Homan has given Chicago and Mayor Brandon Johnson a stark warning, saying , ""We're going to start right here in Chicago, Illinois. And if the Chicago mayor doesn't want to help, he can step aside. But if he impedes us, if he knowingly harbors or conceals an illegal alien, I will prosecute him."" RELATED — ""You Work for Me!"" Trump's New Border Czar Doesn't Put Up with Democrat Nonsense Meanwhile, the city council is lining up to work against efforts by the department of Immigration and Customs Enforcement (ICE) to begin rounding up criminal illegals to begin shipping them back to where they belong. Just last week an amendment to weaken the city's policy preventing the Chicago Police Department from working with the feds was defeated by a large margin. More than three quarters of the city's 50 aldermen voted against an amendment introduced by alderman Raymond Lopez and alderwoman Silvana Tabares to allow the CPD to work with ICE to identify and deport illegal aliens convicted of various violent crimes. Mayor Brandon Johnson celebrated the vote to maintain the city's sanctuary city policies, and said, ""Our job is to make sure that people are protected and safe. That is the top priority of any government, and that's what we're going to do."" He added that efforts to roll back protections for criminals ""was just stoking the flames of fear."" ""The people of Chicago can rest assured that the full force of government will do everything in its power to protect the residents of this city,"" the self-professed ""progressive"" mayor insisted. Despite Johnson's claims that Chicagoans are happy that he is making sure they are ""safe,"" many of his own constituents have been railing against his generous and expensive support for criminal illegals. Chicago city hall meetings have become raucous events as citizens have routinely filled the gallery sections to protest Johnson's continuing efforts redirect budget money and city resources away from black communities and to the tens of thousands of illegal aliens that have flooded the city at his repeated invitation. In November, voters surged into city hall to protest Johnson's plan to sharply raise taxes so that he could spend the money on illegals. Johnson ended up losing his bid for higher taxes in that round of budget negotiations. But the protests over his policies have come in waves. In a later city hall meeting, Johnson even cleared the room to prevent the citizen protesters from being heard as he continued to push more spending on illegal migrants. Several weeks before all this, Chicagoans were even heard urging incoming Trump border czar Tom Homan to arrest Mayor Johnson for his efforts to hamper deportation of criminal illegals. Similar incidents have been cropping up since 2023 as citizens have risen up to mount protests over Johnson's fealty to illegals over his own citizens. The protests and conflict have taken a toll on Johnson's approval ratings and he now ranks as one of the nation's least popular big city mayors. A Change Research poll from November, for instance, found that 75 percent of Chicago voters disapprove of Johnson's work as mayor. And another poll taken that same month by Urban City Action and M3 Strategies, found that 60 percent view Johnson unfavorably and his favorable rating was a lowly 28 percent. Johnson now ranks as the most unpopular mayor in modern Chicago history, National Review reported in October.",Breitbart,2025-01-20T14:29:40+00:00,Politics,Polarised,https://www.breitbart.com/immigration/2025/01/20/chicagoans-siding-with-trumps-illegal-alien-deportation-plans/
"Poland Focusses on Security, Russian 'Hybrid Attacks'","POLOWCE, Poland (AP) – Poland's six-month presidency of the European Union is firmly focused on security. As Europe ́s biggest land war in decades rages, fewer places highlight the challenges and contradictions of defending the bloc and its values more starkly than the border with Belarus. Some 13,000 border guards and soldiers protect around 400 kilometers (250 miles) of border. It ́s become a buffer zone since Belarus ́ ally, Russia, invaded neighboring Ukraine three years ago. Similar fortifications farther north line Poland's frontier with the Russian region of Kaliningrad. Poland is Ukraine ́s top logistical backer. Most of the Western-supplied arms, ammunition and equipment helping to keep Ukraine ́s armed forces afloat transit through. Russia, meanwhile, uses Belarus as a staging ground for its invasion. At the border near the town of Polowce, a 5.5-meter (18-foot) steel barrier strung with razor wire and topped by security cameras separates once-friendly communities that war has turned into wary rivals. Drones, helicopters and armored vehicles keep watch. The border crossing is closed. Around 40 border guards and troops could be seen on Jan. 16, when the Polish EU presidency invited 60 reporters from international media to witness the security effort. The road was strewn with layers of concrete obstacles and concertina wire likely to dissuade an advancing army. Border guards peered into Belarus. It ́s needed, the government in Warsaw says, because Russia and Belarus are waging a particular kind of hybrid warfare: helping groups of migrants – mostly from Africa or the Middle East – to break through the border to provoke and destabilize Poland and the rest of Europe. ""We have tightened our visa policy, and above all we have decided to suspend the right to asylum wherever we are dealing with mass border crossings organized by Belarus and Russia,"" Prime Minister Donald Tusk told reporters on Friday. Almost 30,000 attempted border crossings were spotted last year. Most are young men, often from Ethiopia, Eritrea and Somalia. Polish authorities say they arrive in Belarus on tourist or student visas and are helped across for a fee ranging from $8,000 to $12,000. Poland says they ́re assisted by the Belarus security services and other ""organizers."" They're mostly Ukrainians, perhaps fallen on hard times since fleeing the war. They can earn $500 for each person they help, border officials say. Border guards claim to be routinely attacked. One guard was killed last year and several injured. They say that migrants shoot slingshots, throw small explosives or rocks, or use pepper spray on guards. More than 400 incidents were recorded last year in this section of the border, with 307 people hospitalized. The deputy commander of the Podlaski border guard division, Col. Andrzej Stasiulewicz, said the migrants are hard to discourage. ""Warning shots don ́t work, so force is needed,"" he said. Reporters were shown video and photos purported to show migrants assailing the border. Stasiulewicz said their actions are ""very unpredictable, and very precise and coordinated."" Medical aid group Doctors Without Borders paints a different picture. The charity says it's treated more than 400 people since November 2022, ""many of them stranded for weeks in uninhabitable forests and exposed to violent practices at the border."" People suffered from exhaustion, hypothermia, dehydration and mental health issues. Last year, it noted ""a sharp increase in people carrying the scars of physical assaults, including bruises and dog bites."" It ́s almost impossible to independently verify such reports. The area is off limits. NGOs and media must apply for a permit to enter. EU and international agencies that work with migrants are not invited either, although migrants are provided with their contact details should they want to complain. Stasiulewicz said those who force their way in ""are sent back to Belarus, which is in line with our legal framework."" The Norwegian Refugee Council, a migrant aid charity, has another take. It said that nearly 9,000 ""violent pushbacks "" have been reported by NGOs in what it describes as ""Europe ́s death zone"" since 2021. Pushbacks – depriving someone who may be in fear for their safety of their right to apply for asylum – are illegal under international law. Polish Undersecretary of State Maciej Duszczyk rejects the pushback allegations. He prefers ""turnbacks."" The rationale is that migrants are obliged to apply for asylum in good faith at open border points, not force their way in. The nearest place they can do that is in Terespol, about 100 kilometers (60 miles) south of Polowce. As far as the Polish authorities are concerned, their methods are working. The number of people arriving in Polowce has dropped significantly. Around 670 people applied for asylum there last year, and none to mid-January. The Office for Foreigners was empty when reporters visited. To keep numbers down, the government intends to suspend asylum applications in times of crisis. A draft law winding its way through parliament would see the border shut for 60 days if Warsaw suspects that migrants are being ""weaponized"" – should they approach the border in large groups, try to intimidate Polish officers or damage border infrastructure. ""If anyone uses violence against the border guards, we close the border,"" Duszczyk said. Doctors Without Borders says this could have ""dramatic consequences."" It ́s urged Poland ""to drastically change course of action"" and do all it can to protect migrants and refugees. But EU leaders signed off on Poland ́s actions at a summit last month. Countries on Europe ́s eastern flank received a greenlight to suspend the right to protection when they believe that Belarus and Russia are "" weaponizing"" migrants. Ultimately, security and migration policies are highly politicized. Tusk has been in power for more than a year but his party ́s candidate in a presidential election in May faces a strong challenge from a nationalist opponent. The EU shifted further right in June after elections to the European Parliament, with nationalists and populists shaking Europe ́s foundations, particularly in major powers France and Germany. Tusk believes that tough migration policy can win back voters. ""If we do not want to hand over these matters to radicals, extremists, populists, we must find the right answers so that no one in the world doubts that democratic states are able to effectively defend themselves against illegal migration,"" he said on Friday. He described the ""tough protection"" of borders as a ""sacred duty."" Poland ́s borders also make up the 27-nation EU ́s external frontier. For Tusk, his country ́s security is Europe ́s security. It's a similar argument made by Hungary's staunchly nationalist prime minister, Viktor Orbán.",Breitbart,2025-01-20T14:08:03+00:00,London / Europe,Polarised,https://www.breitbart.com/europe/2025/01/20/poland-focusses-on-security-russian-hybrid-attacks-with-rotating-council-of-europe-presidency/
